journey_id,annotator,annotation
0db60f66-5920-11ec-8ff1-2daf37baf13c,3,Both are the same
307c5b4e-5422-11ec-b6ec-492ac9a755a9,8,They differ
6c3622b4-5903-11ec-8a7d-afd2344da756,7,Both are the same
6c3622b4-5903-11ec-8a7d-afd2344da756,3,Both are the same
1df43270-5b35-11ec-9fda-6b78bcdce70d,8,They differ
c3d0047a-5a9a-11ec-bd43-33b3905b6efa,2,They differ
b234eca6-5c72-11ec-a76f-6db04b7a955d,8,They differ
b17f1c1f-5681-11ec-93d7-d522c4729548,7,I don't know
b17f1c1f-5681-11ec-93d7-d522c4729548,6,They differ
a6d2375d-5bb7-11ec-b4df-6fd8d7af5be2,7,Both are the same
a6d2375d-5bb7-11ec-b4df-6fd8d7af5be2,2,Both are the same
40ee417e-54bf-11ec-bf61-0f7173ba1420,1,They differ
40ee417e-54bf-11ec-bf61-0f7173ba1420,1,They differ
99ea5098-5aa0-11ec-9ff2-9d2a18283e65,2,Both are the same
a56af451-5b94-11ec-b953-aff85d5ad27f,7,They differ
6a8e248e-599e-11ec-bdaa-8f215457e98e,2,Both are the same
a461f599-53fc-11ec-aeec-1d0030bcc14f,2,They differ
dcb5aa97-57ab-11ec-8017-992d1369e29a,7,Both are the same
3831f872-5b55-11ec-96dc-f7515506b21a,8,Both are the same
5723826c-562b-11ec-857f-f9bba04eeec9,2,They differ
5723826c-562b-11ec-857f-f9bba04eeec9,7,They differ
d89e10f9-5568-11ec-835f-25c2eadabf38,7,Both are the same
d89e10f9-5568-11ec-835f-25c2eadabf38,1,Both are the same
c58b6708-5af6-11ec-a71a-dfb7c47dbd38,6,Both are the same
c58b6708-5af6-11ec-a71a-dfb7c47dbd38,6,Both are the same
71006a76-5ab0-11ec-89a4-8d398b356b07,1,I don't know
79476a60-5748-11ec-80cb-9f3210f6fac4,1,They differ
e54a0618-5785-11ec-86d8-b3d036baf65d,7,Both are the same
e54a0618-5785-11ec-86d8-b3d036baf65d,2,Both are the same
dac83ec0-5b23-11ec-a40a-fbaa23b1acfd,4,They differ
4ee12920-54b7-11ec-b638-d34377a8d424,7,I don't know
b7f07860-5815-11ec-97a3-699275688b4d,2,They differ
84a4a6cc-5b24-11ec-858c-8102a7d017a7,7,I don't know
b4b0ecbc-571a-11ec-9c80-9b69c79890e1,2,They differ
b4b0ecbc-571a-11ec-9c80-9b69c79890e1,2,They differ
0dae03da-529e-11ec-aaf7-8115fe516a03,8,They differ
42bd1014-5af2-11ec-a00a-75d5b9897de7,2,They differ
bf455fac-5b28-11ec-a2ea-df30a8ea65d2,7,Both are the same
fc1fa208-52e4-11ec-a6c5-df23c3ffb861,7,Both are the same
fc1fa208-52e4-11ec-a6c5-df23c3ffb861,6,I don't know
e982c5bdf8dd4023932c0d81962df710,2,They differ
73eb4bfd-5cec-11ec-a0bd-bbd4f3f44cb5,7,Both are the same
0ed98c3c-5375-11ec-9a54-e5ba7bddf589,2,They differ
6a427eca-5af3-11ec-965b-edc66cd5a1b7,3,They differ
d1d39664-5436-11ec-8369-e9c18ab4dae7,2,They differ
d1d39664-5436-11ec-8369-e9c18ab4dae7,1,They differ
d1d39664-5436-11ec-8369-e9c18ab4dae7,7,I don't know
e6a62137-5440-11ec-b617-07a0f4ea5aab,8,I don't know
e6a62137-5440-11ec-b617-07a0f4ea5aab,6,They differ
2907df0c-5cc1-11ec-8754-1be2bb54d390,2,Both are the same
2907df0c-5cc1-11ec-8754-1be2bb54d390,2,I don't know
74cf7960-52f2-11ec-bfb8-51f528e5edde,7,They differ
adc73c6a-5582-11ec-99f3-b99854aff621,6,They differ
adc73c6a-5582-11ec-99f3-b99854aff621,8,They differ
ec308db2-5690-11ec-af3e-45d5c5d37711,1,They differ
c8644a24-5558-11ec-91de-9db922f646ef,4,They differ
c8644a24-5558-11ec-91de-9db922f646ef,2,They differ
d9566190-5455-11ec-af88-4d0434211e29,7,I don't know
6eab454c-5aac-11ec-8d6c-0393bfaf8b1c,1,Both are the same
a253e348-5a21-11ec-b7ab-5fa39474c047,7,They differ
06cf4496-52f3-11ec-ae18-1b3c0fd20a76,2,Both are the same
5156a162-5463-11ec-8b95-0dd0ac7ac091,7,I don't know
5156a162-5463-11ec-8b95-0dd0ac7ac091,2,They differ
4e4f74a4-5b94-11ec-8870-4b2c872f5341,1,They differ
4e4f74a4-5b94-11ec-8870-4b2c872f5341,2,They differ
ca6dcd1c-53b5-11ec-8889-03ff7dd136e9,3,Both are the same
d82e93dc-525d-11ec-b855-e9420e9f799e,7,They differ
d82e93dc-525d-11ec-b855-e9420e9f799e,2,They differ
b1daeafe-5cdb-11ec-a9d8-fd8d66b54ecc,2,They differ
6918dc28-5923-11ec-8f2b-adb5907aa06f,1,They differ
6918dc28-5923-11ec-8f2b-adb5907aa06f,4,They differ
00d8e180-53a1-11ec-a89e-71dfa0c6139b,1,They differ
73eeff3f-5a0d-11ec-b1c7-29196f1998e7,2,They differ
c0cb2b06-55b8-11ec-af98-196fd10d4641,7,Both are the same
c0cb2b06-55b8-11ec-af98-196fd10d4641,1,Both are the same
9942f48b-582c-11ec-a356-79bd5caab87c,5,Both are the same
cb420471-59d5-11ec-80f8-4f5bbb40321b,3,Both are the same
f7376004-5562-11ec-bfb4-09c89de2b87a,2,They differ
86a6275e-54b5-11ec-8b14-c9e58cfa160b,7,Both are the same
b30e1db5-54a0-11ec-a9a2-3be980ed1fda,7,Both are the same
b30e1db5-54a0-11ec-a9a2-3be980ed1fda,1,They differ
bf19ba21-5951-11ec-b0ef-1f17af742a32,7,Both are the same
d7fcfca0-56df-11ec-9223-7fc7ea4da18d,2,Both are the same
2c10c63e-5697-11ec-83df-3d3cc74b7813,2,They differ
2c10c63e-5697-11ec-83df-3d3cc74b7813,7,Both are the same
4b4a3aec-5c17-11ec-8553-ad06fb443138,2,Both are the same
75693ffd-5571-11ec-8cd7-bd7d459a1607,4,They differ
a5bc0724-59d2-11ec-8692-ff7d61fbabb6,2,Both are the same
1be48fba-52d8-11ec-9457-4b571ac4f556,2,Both are the same
1be48fba-52d8-11ec-9457-4b571ac4f556,7,Both are the same
4e8fd913-5cec-11ec-945b-d745339000f5,8,Both are the same
e8596d91-53ba-11ec-b29e-0dfd18c29f43,4,They differ
1ba9a92e-5770-11ec-a8aa-f56d0c2362e0,4,They differ
42006626-558e-11ec-a3fc-0d98e825ec7a,2,Both are the same
6d6df868-536e-11ec-8500-cbc81006f22c,2,They differ
b3a9bda0-5ba5-11ec-b769-4fa19a9ad380,2,Both are the same
b3a9bda0-5ba5-11ec-b769-4fa19a9ad380,4,Both are the same
6925de96-5914-11ec-ac45-79dc45fdb6c3,2,They differ
223811b7-56b2-11ec-b269-1bf4d550a916,7,Both are the same
223811b7-56b2-11ec-b269-1bf4d550a916,8,Both are the same
dfcf9e8f-5438-11ec-9107-c7eb93fb18a5,8,Both are the same
d10c0308-52d1-11ec-ab55-5316a2c1b7f7,2,Both are the same
2745fbfb-524d-11ec-b3a7-1395269e824f,1,They differ
256bafaf-53d0-11ec-91d3-1d910553acd3,2,Both are the same
de0c19e6-55fb-11ec-aeff-3f22493b1a66,7,I don't know
368a7cc9-548d-11ec-8fa6-d186cd425a74,1,They differ
b9d2c5bc-5927-11ec-b02c-b74d4b16082c,2,They differ
f1276863-5a39-11ec-97d2-51a048932d68,2,Both are the same
80228ff0-5a68-11ec-a6d5-85040bbd7237,3,Both are the same
80228ff0-5a68-11ec-a6d5-85040bbd7237,2,Both are the same
753982a7-5368-11ec-bf1b-814f6ab0d5e2,2,I don't know
f2e9b86e-5969-11ec-91cc-f16b091fce7e,7,They differ
869e4450-5d28-11ec-87be-7355158abb83,1,Both are the same
0b576d1e-59e3-11ec-928a-f5bc69fe36cf,1,Both are the same
1a2c990f-5544-11ec-a794-2d4c6563bb58,1,They differ
bd7b1978-5ae3-11ec-9106-d932541d7991,1,They differ
e2837564-5c16-11ec-b116-7b1a618ca842,6,They differ
4b963b2e-5392-11ec-948d-351a2b6f7c48,1,They differ
1a886f67-5531-11ec-bae4-e9990493eb06,1,Both are the same
b74f65ec-58ed-11ec-968b-c795220e8f72,3,They differ
b74f65ec-58ed-11ec-968b-c795220e8f72,2,They differ
aac2f8d2-59fc-11ec-b736-61b4482a51dc,2,They differ
aac2f8d2-59fc-11ec-b736-61b4482a51dc,2,They differ
85379a0a-55a6-11ec-a7fb-4b584e2c3917,2,They differ
87eae0e6-5b59-11ec-95cb-0da380a29f10,2,They differ
f4ae0569-5ad2-11ec-9e0e-13337361ae3c,1,Both are the same
a8f9bf68-5551-11ec-ac11-61fab4977481,2,Both are the same
a8f9bf68-5551-11ec-ac11-61fab4977481,1,Both are the same
07c148d1-55b2-11ec-8ea7-551c520c2b89,2,They differ
174bdb43-5c7c-11ec-847f-fb68ed7af203,1,They differ
0c6566b8-5300-11ec-8aa1-ab60c0c34603,2,Both are the same
a698ee0c-57b5-11ec-b55e-651639edadc3,1,I don't know
da238df2-5afc-11ec-8b6b-2d7770ed61f4,3,They differ
da238df2-5afc-11ec-8b6b-2d7770ed61f4,7,They differ
671b5288-5795-11ec-bafa-57a6ef932065,1,They differ
671b5288-5795-11ec-bafa-57a6ef932065,2,I don't know
cd2cbad4-53d6-11ec-81c4-2bd74447a6a6,7,They differ
fc9223c6-58cc-11ec-a052-59da450f8b96,7,They differ
fc9223c6-58cc-11ec-a052-59da450f8b96,3,They differ
dd46b61f-59ee-11ec-b218-49777e826d0f,7,They differ
b477bf05-5c48-11ec-96f9-6dac2ea98a4a,6,Both are the same
b477bf05-5c48-11ec-96f9-6dac2ea98a4a,1,Both are the same
a01a698a-56b7-11ec-bf36-c993d4beb51c,2,Both are the same
ba28b6f8-5552-11ec-8e76-71d4dd1d26be,5,They differ
15abbcc9-5a2c-11ec-95d2-19541252a7a9,1,Both are the same
1f7a7a8f-5c42-11ec-839e-c14437204839,2,They differ
a895be2c-5705-11ec-aaac-87067079ae7e,2,They differ
9e46fd60-5d1c-11ec-afd4-3b9509097cf8,6,They differ
964351bc-55e8-11ec-8700-33fa4fba5e31,7,They differ
08b888c0-57ba-11ec-a891-233db0e0e653,3,They differ
6ad734b3-5c6a-11ec-90b1-edbfef59a71a,2,Both are the same
8d5cb736-5ad0-11ec-8ca0-6b0ca6634bc1,7,They differ
8d5cb736-5ad0-11ec-8ca0-6b0ca6634bc1,2,They differ
4ead2214-539e-11ec-b2bd-f7b60513c8d8,7,Both are the same
4ead2214-539e-11ec-b2bd-f7b60513c8d8,2,They differ
c57df2a2-59b9-11ec-bace-55a86de259b8,2,They differ
c57df2a2-59b9-11ec-bace-55a86de259b8,7,I don't know
dcac064c-5b5d-11ec-b639-91d64f0c7581,2,I don't know
f995b416-59c7-11ec-a2c8-193baea8cad7,2,They differ
0db89a6c-5c00-11ec-b0b7-d9f3529c42a5,2,Both are the same
2f7bebb4-5760-11ec-a3de-eda05c4e664c,1,They differ
f18bebd6-52d9-11ec-a228-bfc512d42384,6,They differ
516f821f-5821-11ec-9a7b-491ffd2ecd88,1,They differ
516f821f-5821-11ec-9a7b-491ffd2ecd88,1,They differ
516f821f-5821-11ec-9a7b-491ffd2ecd88,2,They differ
d3bb82ee-5507-11ec-a147-ef31e65dd289,6,They differ
757ad275-5c08-11ec-a57e-51b5b1baacda,1,They differ
8c1fb9ea-5ac1-11ec-baff-cb000c724d5a,4,Both are the same
869f649e-5ade-11ec-bb9f-6b4cf268a2db,6,Both are the same
642ef046-5a3f-11ec-841a-e7d52414ea02,2,They differ
642ef046-5a3f-11ec-841a-e7d52414ea02,1,They differ
882a0d1e-523c-11ec-8a3d-e9f3d644490d,2,They differ
882a0d1e-523c-11ec-8a3d-e9f3d644490d,2,They differ
09b155e4-551a-11ec-8c85-81b20ec44f53,2,They differ
451ac734-5b1b-11ec-acaf-b98d6ad12bed,3,They differ
451ac734-5b1b-11ec-acaf-b98d6ad12bed,1,They differ
cd7e4cbf-526a-11ec-abeb-3faa7413c85a,8,Both are the same
cd7e4cbf-526a-11ec-abeb-3faa7413c85a,5,Both are the same
cd7e4cbf-526a-11ec-abeb-3faa7413c85a,4,Both are the same
91f86afe-5ac0-11ec-9c2d-9b5d910b96f8,2,They differ
29184403-5c39-11ec-a6db-95eb50cfceb6,2,They differ
08577577-5806-11ec-8d7f-4f2c87d5c89d,2,They differ
49e6ac5e-5568-11ec-894a-91cf0ab44437,2,They differ
50363f09-5c64-11ec-ae48-375a181a8433,1,They differ
60337c98-5474-11ec-8a68-63c3a5208a9f,2,They differ
8346b740-569a-11ec-99ea-832fbb610e80,7,Both are the same
8346b740-569a-11ec-99ea-832fbb610e80,3,Both are the same
1f90e880-52ce-11ec-bf21-6b5a4ced638c,2,They differ
1f90e880-52ce-11ec-bf21-6b5a4ced638c,7,They differ
6bb17572-5878-11ec-aaba-712e0281598c,7,They differ
6bb17572-5878-11ec-aaba-712e0281598c,2,They differ
c177444a-5cce-11ec-b625-3d5b9650c036,8,Both are the same
cefc272a-5385-11ec-aeaa-c31712ba6b0d,7,I don't know
cefc272a-5385-11ec-aeaa-c31712ba6b0d,2,They differ
2dd05c36-52c4-11ec-be5b-73f71e1c1fff,2,They differ
b78d2de5-5398-11ec-b7ce-bbcac724e07c,7,Both are the same
fa5b1845-5b09-11ec-9746-fbf094179a1a,6,I don't know
a7872db9-5455-11ec-80ab-11ac24fd42c4,6,They differ
44eb880c-5318-11ec-bd77-89fb915753f4,2,Both are the same
8f69bde2-5c55-11ec-acb0-b573a74509c2,6,Both are the same
288b12fe-5c14-11ec-bcae-d3231bd3b263,2,They differ
288b12fe-5c14-11ec-bcae-d3231bd3b263,1,They differ
01767762-59da-11ec-9db9-bb64d70c7d35,8,They differ
fae3ac62-59b6-11ec-bc96-6bd49f4c864c,2,They differ
0f187c90-5919-11ec-b1da-51030b9b40f1,2,They differ
45967c84-5264-11ec-b21a-93709a376cfc,2,Both are the same
45967c84-5264-11ec-b21a-93709a376cfc,3,Both are the same
e8d59806-5d2f-11ec-85f3-036556a17a9c,2,Both are the same
c24550a4-5434-11ec-b9a0-172fe67b8689,1,They differ
c24550a4-5434-11ec-b9a0-172fe67b8689,8,They differ
f9affd2b-5ce1-11ec-913d-f194095705fd,8,They differ
d96108a6-5b77-11ec-b21c-7398662a35ea,7,I don't know
e95bb6d3-568a-11ec-9c66-6b49f4b53aea,1,They differ
51274224-5ad8-11ec-831e-c7bf8682887c,2,They differ
51274224-5ad8-11ec-831e-c7bf8682887c,8,They differ
42a1187f-5593-11ec-a1bc-b3e0961731d0,2,They differ
848c7c82-5432-11ec-9448-07bdf7418e1a,7,Both are the same
848c7c82-5432-11ec-9448-07bdf7418e1a,1,They differ
044c4f0b-5c0e-11ec-8ab9-75fa86f0e8b1,2,Both are the same
7fe3d380-5302-11ec-bbb0-95ebf605bca4,8,Both are the same
7fe3d380-5302-11ec-bbb0-95ebf605bca4,1,Both are the same
7fe3d380-5302-11ec-bbb0-95ebf605bca4,7,Both are the same
d1ad8c1c-5837-11ec-a281-77200ae9779c,2,They differ
d1ad8c1c-5837-11ec-a281-77200ae9779c,7,They differ
df5c5db0-5c70-11ec-98f4-d52babf9427c,2,Both are the same
7663b581-5314-11ec-b739-09e844543b05,3,Both are the same
7663b581-5314-11ec-b739-09e844543b05,7,Both are the same
127ef902-542f-11ec-bde0-df137b2aea32,6,They differ
e3553a85-5687-11ec-bee8-756df969f22c,7,Both are the same
f4ab99b8-5ac9-11ec-8654-ff7d25f415e2,2,Both are the same
a23dcab4-5c79-11ec-99ac-27dc052df3e0,8,They differ
a23dcab4-5c79-11ec-99ac-27dc052df3e0,2,They differ
f6b8ac40-5538-11ec-abb9-590f0c413113,1,Both are the same
10645455-570b-11ec-b390-bd12ba51511a,2,They differ
dfd873bb-574f-11ec-978e-8b8934c3647d,7,They differ
5746834a-5b76-11ec-b50f-7d22145feb9a,2,They differ
9d9a7ae6-5b63-11ec-a64d-c5298a608102,4,I don't know
034c13d0-52af-11ec-b9cc-e777fa8ce964,7,Both are the same
034c13d0-52af-11ec-b9cc-e777fa8ce964,6,Both are the same
08f5759c-53db-11ec-8ab4-6d5ec52a985c,1,Both are the same
39d999e2-555a-11ec-ac90-6f638150a310,3,They differ
21b23266-5796-11ec-aae6-df055238b9c2,3,They differ
21b23266-5796-11ec-aae6-df055238b9c2,2,They differ
a95372b9-5b8c-11ec-b974-4729d80e0dc5,2,Both are the same
a90d38ae-5501-11ec-8dab-e19370b931a2,3,They differ
3f34c7a2-56dc-11ec-9692-db0d75d5cb66,1,They differ
a1900d6c-5c3f-11ec-9d60-211cda7552db,5,They differ
bc495267-52db-11ec-8edb-d34f22d735f9,7,Both are the same
08dbb70e-544b-11ec-b4f0-59cee9b51d86,8,I don't know
08dbb70e-544b-11ec-b4f0-59cee9b51d86,2,Both are the same
a31250be-5507-11ec-a95c-b91ee41ca3b2,6,I don't know
90719dfe-5285-11ec-87ae-3d2cee8246f3,6,Both are the same
90719dfe-5285-11ec-87ae-3d2cee8246f3,8,Both are the same
bb7c18a2-5515-11ec-bad9-4f01ea057478,2,I don't know
ec5b42be-5a75-11ec-89a7-b1810d8be1af,6,They differ
630dcb3e-5b3c-11ec-8224-47d6c670ae94,7,Both are the same
c3af40c2-59ec-11ec-a595-d38f883739b0,4,They differ
c3af40c2-59ec-11ec-a595-d38f883739b0,2,They differ
ef75969f-576f-11ec-b289-3357f3f4291b,2,They differ
7beea12a-53b0-11ec-9005-5b265c33f96e,7,They differ
a018e1d2-5cf9-11ec-9110-5172cacd3644,8,They differ
d1d909ec-5cd2-11ec-a6a1-bfdacb6f90dd,2,Both are the same
21ba2e78-5684-11ec-9b67-458114eed643,2,They differ
3e88f1b4-5d15-11ec-8b72-e7a94400c02a,7,Both are the same
595a0496-5c71-11ec-b12f-e3e3656971e4,1,Both are the same
6ccea307-5695-11ec-ac90-a31cd71ad7b6,2,Both are the same
76189e32-5b0d-11ec-9ede-5f70ceb7ab26,7,Both are the same
76189e32-5b0d-11ec-9ede-5f70ceb7ab26,1,Both are the same
96bf6bf4-58f2-11ec-a783-538f47d4dffb,8,Both are the same
3af361c3-56b9-11ec-8293-6fe0f67ed6c0,1,They differ
3af361c3-56b9-11ec-8293-6fe0f67ed6c0,2,I don't know
704f1ec9-5ab0-11ec-9de0-e9f7b1238e27,7,They differ
704f1ec9-5ab0-11ec-9de0-e9f7b1238e27,2,They differ
2bcaab77-53d3-11ec-a5e2-e3d5f82d4416,8,Both are the same
b4e905d2-578f-11ec-9b19-a19b20302c51,2,Both are the same
cd57ea73-5b8d-11ec-abd8-832128eeb045,2,Both are the same
ecb7605d-5a35-11ec-8a5d-0524ac7a1588,2,Both are the same
f6a11c4c-5949-11ec-92df-7bd4f28ce606,7,Both are the same
f6a11c4c-5949-11ec-92df-7bd4f28ce606,2,Both are the same
364b9b8f-5c01-11ec-9f0d-9d706d6384db,7,Both are the same
364b9b8f-5c01-11ec-9f0d-9d706d6384db,7,Both are the same
85f5ffcc-5d21-11ec-84d3-fb8e4ec71c0b,2,They differ
ecc1072c-57d3-11ec-ab9b-1b3c470ac5ec,7,Both are the same
2a71e598-552f-11ec-94a0-d9bc6d51ecb3,7,Both are the same
8f6c96c2-5547-11ec-8371-8d3bd0295a50,2,Both are the same
75922319-56df-11ec-8351-c9ab6bf1bf5f,1,They differ
75922319-56df-11ec-8351-c9ab6bf1bf5f,3,They differ
8286cb01-585c-11ec-91e2-c124dc096516,2,Both are the same
8286cb01-585c-11ec-91e2-c124dc096516,4,Both are the same
68f7a2c9-5565-11ec-9b66-75525b17a6f4,1,Both are the same
3265c664-53b0-11ec-b523-e764f5cfbb59,1,They differ
3265c664-53b0-11ec-b523-e764f5cfbb59,7,Both are the same
8f1b83ec-5bb9-11ec-ad7d-81df552562c1,2,Both are the same
8f1b83ec-5bb9-11ec-ad7d-81df552562c1,1,Both are the same
c920c143-575b-11ec-83d9-9b29932d6fae,1,They differ
50e03861-5975-11ec-a253-e59384c43cdc,2,They differ
50e03861-5975-11ec-a253-e59384c43cdc,7,Both are the same
6a2864d8-5713-11ec-837b-99faee078b1b,2,They differ
d58203f1-52a2-11ec-9935-6969b8855595,3,They differ
7a5d5928-5860-11ec-8d38-e56b77398b1d,2,They differ
c93b1af1-57df-11ec-b0a3-df52903a6bde,3,They differ
aae7df24-52ba-11ec-896f-e1408a928d50,1,They differ
087ca396-5c1a-11ec-8020-b783ea019e3a,7,Both are the same
ed9aafc2-55e9-11ec-8225-0f01082bdace,7,Both are the same
82b8bd0d-55d6-11ec-a589-250e49a868ef,7,They differ
6b33bb6c-57d5-11ec-a90b-331511501b4c,1,Both are the same
6b33bb6c-57d5-11ec-a90b-331511501b4c,7,Both are the same
452e39d1-59b6-11ec-933d-f7a7237bb14a,3,They differ
95994142-560e-11ec-baff-4d716209ac5a,1,They differ
95994142-560e-11ec-baff-4d716209ac5a,2,They differ
6633da9c-5c2c-11ec-959d-770ac99c229c,1,Both are the same
f1c8bdd0-52e9-11ec-9290-c918685a12a3,4,They differ
f1c8bdd0-52e9-11ec-9290-c918685a12a3,1,They differ
51381ff2-5575-11ec-8611-7d7331bf9ebe,1,They differ
dff98dd9-5602-11ec-9583-f3b3befc1e03,2,They differ
33b090cc-5ac1-11ec-8159-455c4716082a,7,They differ
0c109a2e-52e4-11ec-a8b7-e5cb878fda4e,2,They differ
0c109a2e-52e4-11ec-a8b7-e5cb878fda4e,7,They differ
0c109a2e-52e4-11ec-a8b7-e5cb878fda4e,2,They differ
db97da9e-5cde-11ec-b594-1b5745d5919d,2,They differ
270638ea-554b-11ec-af55-9566698bebfc,8,They differ
08a4a0ba-58a7-11ec-bc46-abe14256c635,7,Both are the same
d00b81dc-58f7-11ec-a9f6-531d0a278bd9,6,They differ
32720a2a-5d1a-11ec-92cd-5d57d87f22a9,2,Both are the same
32720a2a-5d1a-11ec-92cd-5d57d87f22a9,2,Both are the same
b2a28b22-5618-11ec-b041-59e2a743a0eb,6,They differ
a721b412-57ad-11ec-9029-edddb63a29e6,7,They differ
c2ac375e-5a94-11ec-92e8-11198c26a3a7,2,They differ
c2ac375e-5a94-11ec-92e8-11198c26a3a7,3,They differ
f6fc0944-5c24-11ec-8682-f90f23ba70eb,8,Both are the same
14820cde-52dd-11ec-8cd0-09876976af37,7,Both are the same
dfb1f560-5635-11ec-a6a7-af3b383b3a34,1,They differ
64b14639-5c49-11ec-a92d-e34ec53fbbf3,7,Both are the same
1088901e-5ce1-11ec-bd85-0151b41077df,2,Both are the same
1088901e-5ce1-11ec-bd85-0151b41077df,1,Both are the same
f30ab3fb-558c-11ec-9795-475dbc238249,7,I don't know
f30ab3fb-558c-11ec-9795-475dbc238249,3,They differ
7a986e80-56fc-11ec-bcc0-27c1472f0497,6,Both are the same
1949e943-5cdb-11ec-874e-1d5aa79784ac,8,Both are the same
022b91bd-58d9-11ec-baf6-a3b997303d6f,2,Both are the same
2fde91a5-5c5a-11ec-826c-0f8f676ef438,1,Both are the same
66348245-5cf6-11ec-88f9-1b740423fa1f,2,They differ
9efb677c-5a37-11ec-b420-75b00a8d4d2d,2,They differ
f4948d89-5c09-11ec-a815-2b5800bfda05,3,They differ
ff5595f8-5795-11ec-94e1-03951cf75a48,1,Both are the same
50970dc2-56ec-11ec-ac0b-05e739e2c8aa,2,They differ
f9da6f3e-59a9-11ec-ad06-9b7c9ad47236,7,Both are the same
8d37f3d6-5a23-11ec-854a-1b521e91f556,1,They differ
cda7d1ec-5367-11ec-8465-673488cbbf4c,1,They differ
cda7d1ec-5367-11ec-8465-673488cbbf4c,6,They differ
cda7d1ec-5367-11ec-8465-673488cbbf4c,4,They differ
52631929-59c8-11ec-acb2-d31bbaf3d52d,2,They differ
94e9a024-536c-11ec-9037-afa87cf0d473,8,I don't know
94e9a024-536c-11ec-9037-afa87cf0d473,7,I don't know
76179b48-542e-11ec-ba73-099c9efc612f,2,They differ
7ad33ee0-5301-11ec-b11c-b5c1281a9e90,1,They differ
325d30d0-5a0f-11ec-a5e6-87a0ec6df10f,8,They differ
325d30d0-5a0f-11ec-a5e6-87a0ec6df10f,7,They differ
71b224a3-5c28-11ec-9db6-bf3f70e9c9d8,1,They differ
71b224a3-5c28-11ec-9db6-bf3f70e9c9d8,4,They differ
40975694-5cf2-11ec-9053-637e2af7fd28,8,Both are the same
95a3fe46-5ad9-11ec-9a6f-af542bd38e19,2,They differ
dba4502a-587d-11ec-9bca-af9bc226d676,3,They differ
dba4502a-587d-11ec-9bca-af9bc226d676,5,They differ
141269ee-5bb2-11ec-8d5f-39a2f832475c,1,They differ
141269ee-5bb2-11ec-8d5f-39a2f832475c,7,They differ
e39b526a-5508-11ec-8402-21f1861bcd6c,2,They differ
e39b526a-5508-11ec-8402-21f1861bcd6c,5,They differ
ddadb25f-579e-11ec-8216-73a0f53ac556,7,They differ
ddadb25f-579e-11ec-8216-73a0f53ac556,3,They differ
85396f9b-560d-11ec-b02a-87ac5a897b10,2,I don't know
328012e4-5919-11ec-b342-559ddcec4775,4,Both are the same
328012e4-5919-11ec-b342-559ddcec4775,1,Both are the same
fa6248ba-5ba1-11ec-85a9-8b08eda79086,2,Both are the same
5f353476-5ce9-11ec-bfd3-d55c8e651893,6,Both are the same
5f353476-5ce9-11ec-bfd3-d55c8e651893,6,Both are the same
208be74a-5d36-11ec-a0d0-b7cccb8c73b1,2,They differ
05ce5327-58e7-11ec-811c-f1fc66b3ff78,2,I don't know
60e606a2-54a5-11ec-8b2b-d9e24f990008,8,Both are the same
07fa156d-5294-11ec-b64d-3b98e891e9e2,8,Both are the same
828771cd-57be-11ec-8f0a-f773682b70ad,1,I don't know
75bbfcee-5950-11ec-8005-f12802031288,1,They differ
75bbfcee-5950-11ec-8005-f12802031288,2,They differ
ca8d92b6-562f-11ec-a172-fd328ac4d4ef,2,They differ
3370ae46-5763-11ec-844b-9f3957b6aea1,1,They differ
0357e366-5635-11ec-bcdf-4523e5474b64,8,They differ
a71adc0a-55f0-11ec-82db-6dad039c7518,1,They differ
a71adc0a-55f0-11ec-82db-6dad039c7518,7,They differ
702d359c-53c2-11ec-8cf7-99ec05f3ad67,7,They differ
01bd76be-54ab-11ec-87a8-f56d8fabc5fb,1,They differ
01bd76be-54ab-11ec-87a8-f56d8fabc5fb,6,They differ
8bfca289-544c-11ec-b3a1-312f7175421c,2,They differ
53afd77b-5d12-11ec-b590-59ed7dfb4938,7,They differ
10cfa186-5747-11ec-97b5-3d9f12ee18dd,7,Both are the same
10cfa186-5747-11ec-97b5-3d9f12ee18dd,1,Both are the same
dc0821d5-53e1-11ec-9811-f3d0ddddc4ae,2,Both are the same
eb85eabe-54f7-11ec-bc53-95d854c30502,7,Both are the same
a2d9a67e-5af2-11ec-a6c5-89bd3488349e,6,They differ
a2d9a67e-5af2-11ec-a6c5-89bd3488349e,2,They differ
24189ff2-5cf5-11ec-95f5-09c757f76037,7,Both are the same
3d36ef36-558e-11ec-93d0-83062ad24620,8,I don't know
42bf475e-5b3c-11ec-9527-0d9490583a40,6,They differ
42bf475e-5b3c-11ec-9527-0d9490583a40,7,They differ
a369baa4-5541-11ec-8e0d-b94c7273963c,2,They differ
06aaa50f-52ce-11ec-828d-91d51e1090a4,7,They differ
71f3e274-5abd-11ec-8a09-a7619ea7dec1,7,Both are the same
e46caadf-592d-11ec-a062-879c751f0efb,1,They differ
cf939fce-58eb-11ec-b83c-f9b1bed649e6,7,Both are the same
8ab5060b-52cf-11ec-af4d-37c9f69ce469,8,Both are the same
6371c45c-536e-11ec-bd2e-97ecaf78f7ba,2,They differ
ac154855-59ae-11ec-a2f6-39aa1292fb5d,2,Both are the same
fa85ef30-53aa-11ec-a259-2df355f601ea,2,Both are the same
508783d6-5693-11ec-a56b-c53b04a097b9,8,They differ
